,HP CHAL,Baseline (V.s),APeak (V.s),Period (s),TimeDate,BPM,<300 BPM,true bpm,BPM CALC,TIDAL VOL,TIDAL VOL CALC,MINUTE VENT
0,1.0,-0.003527,0.008043000000000002, ,1:08:27 AM,,,,,,,
1,2.0,-0.00185,0.008516,0.559,1:08:27 AM,107.3345259,0.0,107.3345259,,0.0104,,1.11
2,3.0,-0.0029,0.007501000000000001,0.502,1:08:28 AM,119.5219124,0.0,119.5219124,,0.0104,,1.24
3,4.0,-0.00375,0.007402,0.502,1:08:28 AM,119.5219124,0.0,119.5219124,,0.0112,,1.33
4,5.0,-0.0032600000000000003,0.005971,0.635,1:08:29 AM,94.48818898,0.0,94.48818898,,0.00923,,0.872
5,6.0,-0.0036,0.004331000000000001,0.6,1:08:29 AM,100.0,0.0,100.0,,0.00793,,0.7929999999999999
6,7.0,-0.0036200000000000004,0.004647,0.58,1:08:30 AM,103.44827590000001,0.0,103.44827590000001,,0.00827,,0.855
7,8.0,-0.00344,0.0054789999999999995,0.682,1:08:31 AM,87.97653959,0.0,87.97653959,,0.00892,,0.785
8,9.0,-0.00285,0.0060149999999999995,0.535,1:08:31 AM,112.14953270000001,0.0,112.14953270000001,,0.008870000000000001,,0.9940000000000001
9,10.0,-0.0018399999999999998,0.006875,0.544,1:08:32 AM,110.29411759999999,0.0,110.29411759999999,,0.00872,,0.961
10,11.0,-0.00285,0.005884,0.538,1:08:32 AM,111.5241636,0.0,111.5241636,,0.008740000000000001,,0.9740000000000001
11,12.0,-0.0028899999999999998,0.004647,0.591,1:08:33 AM,101.5228426,0.0,101.5228426,,0.007540000000000001,,0.765
12,13.0,-0.00412,0.0006579,0.601,1:08:34 AM,99.83361065,0.0,99.83361065,,0.0047799999999999995,,0.47700000000000004
13,14.0,-0.00324,0.004024,0.791,1:08:34 AM,75.85335019,0.0,75.85335019,,0.007259999999999999,,0.551
14,15.0,-0.00337,0.0060869999999999995,0.451,1:08:35 AM,133.037694,0.0,133.037694,,0.00945,,1.26
15,16.0,-0.00216,0.006053,0.459,1:08:35 AM,130.7189542,0.0,130.7189542,,0.00821,,1.07
16,17.0,-0.0017,0.0055850000000000006,0.759,1:08:36 AM,79.0513834,0.0,79.0513834,,0.0072900000000000005,,0.5760000000000001
17,18.0,-0.000719,0.00554,0.317,1:08:36 AM,189.2744479,0.0,189.2744479,,0.00626,,1.18
18,19.0,-0.00346,0.005398,0.821,1:08:37 AM,73.0816078,0.0,73.0816078,,0.00886,,0.647
19,20.0,-0.0034100000000000003,0.005056000000000001,0.463,1:08:38 AM,129.5896328,0.0,129.5896328,,0.00847,,1.1
20,21.0,-0.0028,0.006455,0.503,1:08:38 AM,119.2842942,0.0,119.2842942,,0.00925,,1.1
21,22.0,-0.0025800000000000003,0.005188,0.478,1:08:39 AM,125.52301259999999,0.0,125.52301259999999,,0.0077599999999999995,,0.975
22,23.0,-0.00242,0.005309,0.574,1:08:39 AM,104.5296167,0.0,104.5296167,,0.00773,,0.8079999999999999
23,24.0,-0.0030399999999999997,0.004502,0.515,1:08:40 AM,116.5048544,0.0,116.5048544,,0.007540000000000001,,0.878
24,25.0,-0.0033,0.005156,0.502,1:08:40 AM,119.5219124,0.0,119.5219124,,0.00845,,1.01
25,26.0,-0.004229999999999999,0.0034409999999999996,0.567,1:08:41 AM,105.8201058,0.0,105.8201058,,0.007670000000000001,,0.812
26,27.0,-0.00447,0.004328,0.634,1:08:41 AM,94.63722397,0.0,94.63722397,,0.0088,,0.833
27,28.0,-0.00385,0.005002,0.442,1:08:42 AM,135.7466063,0.0,135.7466063,,0.00885,,1.2
28,29.0,-0.00303,0.0055439999999999994,0.417,1:08:42 AM,143.88489209999997,0.0,143.88489209999997,,0.00857,,1.23
29,30.0,-0.00315,0.0052060000000000006,0.39,1:08:43 AM,153.84615380000002,0.0,153.84615380000002,,0.00836,,1.29
30,31.0,-0.00264,0.005035,0.509,1:08:43 AM,117.87819250000001,0.0,117.87819250000001,,0.007679999999999999,,0.905
31,32.0,-0.00296,0.004874,0.606,1:08:44 AM,99.00990099,0.0,99.00990099,,0.00783,,0.7759999999999999
32,33.0,-0.00281,0.0055969999999999995,0.528,1:08:44 AM,113.6363636,0.0,113.6363636,,0.008409999999999999,,0.956
33,34.0,-0.00303,0.005326,0.447,1:08:45 AM,134.2281879,0.0,134.2281879,,0.00835,,1.12
34,35.0,-0.00381,0.005618,0.501,1:08:45 AM,119.760479,0.0,119.760479,,0.00943,,1.13
35,36.0,-0.00325,0.006182,0.492,1:08:46 AM,121.95121950000001,0.0,121.95121950000001,,0.00943,,1.15
36,37.0,-0.0034,0.004586,0.549,1:08:46 AM,109.2896175,0.0,109.2896175,,0.00799,,0.873
37,38.0,-0.0035700000000000003,0.005847,0.507,1:08:47 AM,118.3431953,0.0,118.3431953,,0.00942,,1.11
38,39.0,-0.0051600000000000005,0.004656,0.467,1:08:47 AM,128.4796574,0.0,128.4796574,,0.00982,,1.26
39,40.0,-0.004797999999999999,0.0039299999999999995,0.502,1:08:48 AM,119.5219124,0.0,119.5219124,,0.00873,,1.04
40,41.0,-0.00451,0.003841,0.484,1:08:48 AM,123.96694209999998,0.0,123.96694209999998,,0.00835,,1.03
41,42.0,-0.00417,0.004212,0.471,1:08:49 AM,127.388535,0.0,127.388535,,0.00838,,1.07
42,43.0,-0.0033380000000000003,0.005554,0.51,1:08:49 AM,117.6470588,0.0,117.6470588,,0.00889,,1.05
43,44.0,-0.0036799999999999997,0.005318,0.486,1:08:50 AM,123.45679009999998,0.0,123.45679009999998,,0.009,,1.11
44,45.0,-0.0137,0.0074010000000000005,0.516,1:08:50 AM,116.27906979999999,0.0,116.27906979999999,,0.0211,,2.45
45,46.0,-0.000763,0.005044,0.456,1:08:51 AM,131.5789474,0.0,131.5789474,,0.00581,,0.764
46,47.0,-0.00309,0.009256,0.295,1:08:51 AM,203.3898305,0.0,203.3898305,,0.0123,,2.51
47,48.0,-0.0063,0.0070030000000000005,0.136,1:08:51 AM,,,,,,,
48,49.0,-0.004468,0.006108,0.504,1:08:52 AM,119.047619,0.0,119.047619,,0.0106,,1.26
49,50.0,-0.00328,0.004961999999999999,0.5,1:08:52 AM,120.0,0.0,120.0,,0.00825,,0.9890000000000001
50,51.0,-0.003222,0.005637,0.465,1:08:53 AM,129.0322581,0.0,129.0322581,,0.00886,,1.14
51,52.0,-0.00279,0.005201,0.47,1:08:53 AM,127.6595745,0.0,127.6595745,,0.00799,,1.02
52,53.0,-0.00297,0.005084,0.483,1:08:53 AM,124.22360249999998,0.0,124.22360249999998,,0.00805,,1.0
53,54.0,-0.0026899999999999997,0.005488,0.465,1:08:54 AM,129.0322581,0.0,129.0322581,,0.00818,,1.06
54,55.0,-0.00545,0.005929,0.384,1:08:54 AM,156.25,0.0,156.25,,0.0114,,1.78
55,56.0,-0.00314,0.005212,0.508,1:08:55 AM,118.1102362,0.0,118.1102362,,0.00835,,0.986
56,57.0,-0.00365,0.0056630000000000005,0.522,1:08:55 AM,114.9425287,0.0,114.9425287,,0.009309999999999999,,1.07
57,58.0,-0.0033200000000000005,0.005261,0.517,1:08:56 AM,116.0541586,0.0,116.0541586,,0.008579999999999999,,0.996
58,59.0,-0.0037,0.004748,0.5,1:08:56 AM,120.0,0.0,120.0,,0.00845,,1.01
59,60.0,-0.00417,0.004055,0.494,1:08:57 AM,121.4574899,0.0,121.4574899,,0.00822,,0.9990000000000001
60,61.0,-0.0039,0.005111999999999999,0.505,1:08:57 AM,118.81188119999999,0.0,118.81188119999999,,0.00902,,1.07
61,,,,,,,avg,119.28726900796615,avg,0.008812881355932204,avg,1.056949152542373
62,,,,,,,sd,21.48113986822976,sd,0.002011768806718679,sd,0.33822088979820863
63,,,,,,,cov,0.18007906499054166,cov,0.22827594352719835,cov,0.3199973139527631
64,62.0,-0.0043100000000000005,0.004640999999999999,0.521,1:08:58 AM,115.16314779999999,0.0,115.16314779999999,,0.00895,,1.03
65,63.0,-0.0032600000000000003,0.005438,0.529,1:08:58 AM,113.42155009999999,0.0,113.42155009999999,,0.00869,,0.986
66,64.0,-0.00286,0.0063289999999999996,0.503,1:08:59 AM,119.2842942,0.0,119.2842942,,0.00919,,1.1
67,65.0,-0.0031899999999999997,0.006806,0.468,1:08:59 AM,128.20512820000002,0.0,128.20512820000002,,0.01,,1.28
68,66.0,-0.0039700000000000004,0.0029649999999999998,0.425,1:09:00 AM,141.1764706,0.0,141.1764706,,0.006940000000000001,,0.9790000000000001
69,67.0,-0.003865,0.00521,0.492,1:09:00 AM,121.95121950000001,0.0,121.95121950000001,,0.00908,,1.11
70,68.0,-0.00433,0.0048189999999999995,0.514,1:09:01 AM,116.73151750000001,0.0,116.73151750000001,,0.00915,,1.07
71,69.0,-0.00451,0.005166,0.454,1:09:01 AM,132.1585903,0.0,132.1585903,,0.00968,,1.28
72,70.0,-0.00255,0.006615,0.404,1:09:02 AM,148.5148515,0.0,148.5148515,,0.00916,,1.36
73,71.0,-0.00263,0.0051979999999999995,0.719,1:09:02 AM,83.44923505,0.0,83.44923505,,0.00782,,0.653
74,72.0,-0.00373,0.0059700000000000005,0.508,1:09:03 AM,118.1102362,0.0,118.1102362,,0.0097,,1.15
75,73.0,-0.0035700000000000003,0.005334,0.475,1:09:03 AM,126.31578950000001,0.0,126.31578950000001,,0.0089,,1.12
76,74.0,-0.0037700000000000003,0.005034,0.505,1:09:04 AM,118.81188119999999,0.0,118.81188119999999,,0.0088,,1.05
77,75.0,-0.00336,0.004091,0.538,1:09:04 AM,111.5241636,0.0,111.5241636,,0.00745,,0.831
78,76.0,-0.0033399999999999997,0.004557,0.554,1:09:05 AM,108.30324909999999,0.0,108.30324909999999,,0.007890000000000001,,0.855
79,77.0,-0.00346,0.00505,0.504,1:09:05 AM,119.047619,0.0,119.047619,,0.00851,,1.01
80,78.0,-0.0027,0.005389,0.497,1:09:06 AM,120.72434609999999,0.0,120.72434609999999,,0.00809,,0.976
81,79.0,-0.0036899999999999997,0.005823,0.633,1:09:07 AM,94.78672986,0.0,94.78672986,,0.00952,,0.902
82,80.0,-0.0037799999999999995,0.005565,0.505,1:09:07 AM,118.81188119999999,0.0,118.81188119999999,,0.00935,,1.11
83,81.0,-0.00256,0.006013,0.47,1:09:08 AM,127.6595745,0.0,127.6595745,,0.008579999999999999,,1.09
84,82.0,-0.00295,0.004633,0.508,1:09:08 AM,118.1102362,0.0,118.1102362,,0.00758,,0.895
85,83.0,-0.00373,0.004757,0.518,1:09:09 AM,115.8301158,0.0,115.8301158,,0.00848,,0.983
86,84.0,-0.0039700000000000004,0.004503,0.525,1:09:09 AM,114.2857143,0.0,114.2857143,,0.00847,,0.968
87,85.0,-0.00402,0.005378,0.515,1:09:10 AM,116.5048544,0.0,116.5048544,,0.00939,,1.09
88,86.0,-0.00322,0.0048850000000000005,0.597,1:09:10 AM,100.50251259999999,0.0,100.50251259999999,,0.0081,,0.8140000000000001
89,87.0,-0.0033299999999999996,0.004495,0.532,1:09:11 AM,112.78195490000002,0.0,112.78195490000002,,0.00783,,0.883
90,88.0,-0.00309,0.005121,0.523,1:09:11 AM,114.72275330000001,0.0,114.72275330000001,,0.00821,,0.9420000000000001
91,89.0,-0.00394,0.005142,0.529,1:09:12 AM,113.42155009999999,0.0,113.42155009999999,,0.00909,,1.03
92,90.0,-0.00352,0.0047020000000000005,0.531,1:09:12 AM,112.99435030000001,0.0,112.99435030000001,,0.00822,,0.929
93,91.0,-0.00335,0.005878,0.448,1:09:13 AM,133.9285714,0.0,133.9285714,,0.00923,,1.24
94,92.0,-0.0022,0.005567,0.324,1:09:13 AM,185.1851852,0.0,185.1851852,,0.00777,,1.44
95,93.0,-0.00315,0.004591,0.515,1:09:14 AM,116.5048544,0.0,116.5048544,,0.00774,,0.902
96,94.0,-0.004520000000000001,0.004392,0.502,1:09:14 AM,119.5219124,0.0,119.5219124,,0.00891,,1.07
97,95.0,-0.004529999999999999,0.005131,0.5,1:09:15 AM,120.0,0.0,120.0,,0.00966,,1.16
98,96.0,-0.0036,0.005518,0.493,1:09:15 AM,121.703854,0.0,121.703854,,0.00912,,1.11
99,97.0,-0.00364,0.004686999999999999,0.523,1:09:16 AM,114.72275330000001,0.0,114.72275330000001,,0.008329999999999999,,0.956
100,98.0,-0.0037600000000000003,0.004561,0.565,1:09:16 AM,106.19469029999999,0.0,106.19469029999999,,0.008320000000000001,,0.884
101,99.0,-0.0035600000000000002,0.005361,0.52,1:09:17 AM,115.38461540000002,0.0,115.38461540000002,,0.00892,,1.03
102,100.0,-0.0025,0.005811,0.566,1:09:17 AM,106.00706709999999,0.0,106.00706709999999,,0.00831,,0.8809999999999999
103,101.0,-0.0027600000000000003,0.004626,0.49,1:09:18 AM,122.44897959999999,0.0,122.44897959999999,,0.007390000000000001,,0.905
104,102.0,-0.00335,0.005174,0.51,1:09:18 AM,117.6470588,0.0,117.6470588,,0.00852,,1.0
105,103.0,-0.0028899999999999998,0.0060479999999999996,0.476,1:09:19 AM,126.0504202,0.0,126.0504202,,0.00894,,1.13
106,104.0,-0.00336,0.005548,0.522,1:09:19 AM,114.9425287,0.0,114.9425287,,0.00891,,1.02
107,105.0,-0.00313,0.004932,0.498,1:09:20 AM,120.4819277,0.0,120.4819277,,0.00806,,0.971
108,106.0,-0.0032689999999999998,0.005268999999999999,0.512,1:09:20 AM,117.1875,0.0,117.1875,,0.00854,,1.0
109,107.0,-0.002936,0.004963,0.473,1:09:21 AM,126.8498943,0.0,126.8498943,,0.0079,,1.0
110,108.0,-0.00294,0.006458,0.531,1:09:21 AM,112.99435030000001,0.0,112.99435030000001,,0.0094,,1.06
111,109.0,-0.00285,0.006327,0.503,1:09:22 AM,119.2842942,0.0,119.2842942,,0.009179999999999999,,1.09
112,110.0,-0.003675,0.004546,0.53,1:09:22 AM,113.20754720000001,0.0,113.20754720000001,,0.00822,,0.9309999999999999
113,111.0,-0.00479,0.003573,0.501,1:09:23 AM,119.760479,0.0,119.760479,,0.00837,,1.0
114,112.0,-0.00436,0.003177,0.533,1:09:23 AM,112.57035649999999,0.0,112.57035649999999,,0.007540000000000001,,0.8490000000000001
115,113.0,-0.00392,0.0038159999999999995,0.505,1:09:24 AM,118.81188119999999,0.0,118.81188119999999,,0.00773,,0.919
116,114.0,-0.00391,0.004881,0.488,1:09:24 AM,122.9508197,0.0,122.9508197,,0.008790000000000001,,1.08
117,115.0,-0.0038299999999999996,0.003239,0.494,1:09:25 AM,121.4574899,0.0,121.4574899,,0.00707,,0.858
118,116.0,-0.00449,0.004279,0.496,1:09:25 AM,120.9677419,0.0,120.9677419,,0.00877,,1.06
119,117.0,-0.00346,0.004209,0.462,1:09:26 AM,129.87012990000002,0.0,129.87012990000002,,0.007659999999999999,,0.995
120,118.0,-0.00374,0.004657,0.481,1:09:26 AM,124.7401247,0.0,124.7401247,,0.0084,,1.05
121,119.0,-0.00349,0.004459,0.502,1:09:27 AM,119.5219124,0.0,119.5219124,,0.00795,,0.95
122,120.0,-0.0034,0.0043630000000000006,0.466,1:09:27 AM,128.7553648,0.0,128.7553648,,0.00777,,1.0
123,,,,,,,avg,119.54169188830508,avg,0.008512542372881357,avg,1.017237288135593
124,,,,,,,sd,12.910834511895665,sd,0.0006998730955676565,sd,0.1338696987249676
125,,,,,,,cov,0.10800277549994045,cov,0.08221669448568757,cov,0.13160125005870152
126,121.0,-0.00292,0.00665,0.499,1:09:28 AM,120.240481,0.0,120.240481,,0.00957,,1.15
127,122.0,-0.00231,0.006973999999999999,0.392,1:09:28 AM,153.0612245,0.0,153.0612245,,0.00928,,1.42
128,123.0,-0.00253,0.006045,0.382,1:09:29 AM,157.0680628,0.0,157.0680628,,0.00857,,1.35
129,124.0,-0.00316,0.005579,0.499,1:09:29 AM,120.240481,0.0,120.240481,,0.008740000000000001,,1.05
130,125.0,-0.00358,0.005177,0.499,1:09:30 AM,120.240481,0.0,120.240481,,0.008759999999999999,,1.05
131,126.0,-0.00322,0.003617,0.553,1:09:30 AM,108.49909579999999,0.0,108.49909579999999,,0.006840000000000001,,0.742
132,127.0,-0.0036899999999999997,0.0045969999999999995,0.516,1:09:31 AM,116.27906979999999,0.0,116.27906979999999,,0.00829,,0.9640000000000001
133,128.0,-0.00435,0.004243,0.557,1:09:31 AM,107.71992820000001,0.0,107.71992820000001,,0.0086,,0.9259999999999999
134,129.0,-0.00461,0.0050219999999999996,0.518,1:09:32 AM,115.8301158,0.0,115.8301158,,0.00963,,1.12
135,130.0,-0.00349,0.004405,0.513,1:09:32 AM,116.9590643,0.0,116.9590643,,0.007890000000000001,,0.9229999999999999
136,131.0,-0.00404,0.005247,0.543,1:09:33 AM,110.49723759999999,0.0,110.49723759999999,,0.00928,,1.03
137,132.0,-0.00297,0.005424,0.518,1:09:33 AM,115.8301158,0.0,115.8301158,,0.00839,,0.972
138,133.0,-0.00364,0.004226,0.564,1:09:34 AM,106.3829787,0.0,106.3829787,,0.00787,,0.8370000000000001
139,134.0,-0.00365,0.004804,0.501,1:09:34 AM,119.760479,0.0,119.760479,,0.00845,,1.01
140,135.0,-0.00457,0.004352,0.484,1:09:35 AM,123.96694209999998,0.0,123.96694209999998,,0.00893,,1.11
141,136.0,-0.00385,0.004396,0.483,1:09:35 AM,124.22360249999998,0.0,124.22360249999998,,0.00824,,1.02
142,137.0,-0.0039,0.004964,0.518,1:09:36 AM,115.8301158,0.0,115.8301158,,0.008870000000000001,,1.03
143,138.0,-0.003,0.0048119999999999994,0.51,1:09:36 AM,117.6470588,0.0,117.6470588,,0.007809999999999999,,0.919
144,139.0,-0.00366,0.0052450000000000005,0.515,1:09:37 AM,116.5048544,0.0,116.5048544,,0.00891,,1.04
145,140.0,-0.00323,0.005093,0.457,1:09:37 AM,131.2910284,0.0,131.2910284,,0.008329999999999999,,1.09
146,141.0,-0.00337,0.005291,0.49,1:09:38 AM,122.44897959999999,0.0,122.44897959999999,,0.00866,,1.06
147,142.0,-0.00279,0.004863,0.517,1:09:38 AM,116.0541586,0.0,116.0541586,,0.00765,,0.888
148,143.0,-0.00374,0.005159,0.505,1:09:39 AM,118.81188119999999,0.0,118.81188119999999,,0.0089,,1.06
149,144.0,-0.00421,0.003674,0.496,1:09:39 AM,120.9677419,0.0,120.9677419,,0.00788,,0.953
150,145.0,-0.00411,0.003887,0.508,1:09:40 AM,118.1102362,0.0,118.1102362,,0.008,,0.945
151,146.0,-0.00374,0.005069,0.527,1:09:40 AM,113.85199240000001,0.0,113.85199240000001,,0.0088,,1.0
152,147.0,-0.0036799999999999997,0.004914,0.538,1:09:41 AM,111.5241636,0.0,111.5241636,,0.00859,,0.958
153,148.0,-0.00389,0.005035,0.478,1:09:41 AM,125.52301259999999,0.0,125.52301259999999,,0.00893,,1.12
154,149.0,-0.0036899999999999997,0.0058579999999999995,0.474,1:09:42 AM,126.58227849999999,0.0,126.58227849999999,,0.00955,,1.21
155,150.0,-0.00237,0.005274,0.493,1:09:42 AM,121.703854,0.0,121.703854,,0.007640000000000001,,0.93
156,151.0,-0.0035600000000000002,0.0044210000000000005,0.48,1:09:43 AM,125.0,0.0,125.0,,0.00798,,0.998
157,152.0,-0.0042899999999999995,0.00415,0.507,1:09:43 AM,118.3431953,0.0,118.3431953,,0.008440000000000001,,0.998
158,153.0,-0.00403,0.004804999999999999,0.46,1:09:44 AM,130.43478259999998,0.0,130.43478259999998,,0.00884,,1.15
159,154.0,-0.00385,0.0048920000000000005,0.451,1:09:44 AM,133.037694,0.0,133.037694,,0.008740000000000001,,1.16
160,155.0,-0.00402,0.005422,0.492,1:09:45 AM,121.95121950000001,0.0,121.95121950000001,,0.00944,,1.15
161,156.0,-0.00325,0.005571,0.514,1:09:45 AM,116.73151750000001,0.0,116.73151750000001,,0.00882,,1.03
162,157.0,-0.0038200000000000005,0.006057,0.446,1:09:46 AM,134.529148,0.0,134.529148,,0.00988,,1.33
163,158.0,-0.0031,0.005958,0.479,1:09:46 AM,125.2609603,0.0,125.2609603,,0.009059999999999999,,1.13
164,159.0,-0.00325,0.005404,0.59,1:09:47 AM,101.69491529999999,0.0,101.69491529999999,,0.00866,,0.88
165,160.0,-0.00323,0.005603,0.569,1:09:47 AM,105.4481547,0.0,105.4481547,,0.00883,,0.9309999999999999
166,161.0,-0.00316,0.005224,0.543,1:09:48 AM,110.49723759999999,0.0,110.49723759999999,,0.00838,,0.9259999999999999
167,162.0,-0.004302,0.003885,0.549,1:09:48 AM,109.2896175,0.0,109.2896175,,0.008190000000000001,,0.895
168,163.0,-0.0041,0.004351,0.508,1:09:49 AM,118.1102362,0.0,118.1102362,,0.00845,,0.998
169,164.0,-0.0036899999999999997,0.004696,0.481,1:09:49 AM,124.7401247,0.0,124.7401247,,0.00839,,1.05
170,165.0,-0.00345,0.005446,0.518,1:09:50 AM,115.8301158,0.0,115.8301158,,0.0089,,1.03
171,166.0,-0.00312,0.005497,0.494,1:09:50 AM,121.4574899,0.0,121.4574899,,0.008620000000000001,,1.05
172,167.0,-0.00297,0.00838,0.515,1:09:51 AM,116.5048544,0.0,116.5048544,,0.0114,,1.32
173,168.0,-0.0046,0.0064329999999999995,0.584,1:09:52 AM,102.739726,0.0,102.739726,,0.011,,1.13
174,169.0,-0.00365,0.004437,0.592,1:09:52 AM,101.35135140000001,0.0,101.35135140000001,,0.00809,,0.82
175,170.0,-0.00343,0.004626,0.523,1:09:53 AM,114.72275330000001,0.0,114.72275330000001,,0.00805,,0.924
176,171.0,-0.00355,0.0055439999999999994,0.526,1:09:53 AM,114.06844109999999,0.0,114.06844109999999,,0.00909,,1.04
177,172.0,-0.0037,0.004354,0.534,1:09:54 AM,112.3595506,0.0,112.3595506,,0.00806,,0.905
178,173.0,-0.00352,0.004886,0.49,1:09:54 AM,122.44897959999999,0.0,122.44897959999999,,0.0084,,1.03
179,174.0,-0.00346,0.005013,0.525,1:09:55 AM,114.2857143,0.0,114.2857143,,0.00848,,0.9690000000000001
180,175.0,-0.00371,0.0035960000000000002,0.461,1:09:55 AM,130.1518438,0.0,130.1518438,,0.0073,,0.95
181,176.0,-0.00406,0.0041719999999999995,0.439,1:09:56 AM,136.6742597,0.0,136.6742597,,0.00824,,1.13
182,177.0,-0.00441,0.00505,0.583,1:09:56 AM,102.915952,0.0,102.915952,,0.00946,,0.9740000000000001
183,178.0,-0.0042899999999999995,0.015280000000000002,0.775,1:09:57 AM,77.41935484,0.0,77.41935484,,0.0196,,1.52
184,179.0,-0.0104,0.004765,0.193,1:09:57 AM,,,,,,,
185,,,,,,,avg,118.47672251448273,avg,0.008838620689655173,avg,1.0395689655172413
186,,,,,,,sd,11.75963815114044,sd,0.001612177204553607,sd,0.1424370534982898
187,,,,,,,cov,0.09925695023934282,cov,0.18240144714440776,cov,0.13701549221163958
188,180.0,-0.00492,0.002431,0.548,1:09:58 AM,109.4890511,0.0,109.4890511,,0.00735,,0.804
189,181.0,-0.00411,0.0035600000000000002,0.627,1:09:58 AM,95.69377990000001,0.0,95.69377990000001,,0.007670000000000001,,0.7340000000000001
190,182.0,-0.0021899999999999997,0.0061329999999999996,0.448,1:09:59 AM,133.9285714,0.0,133.9285714,,0.008320000000000001,,1.11
191,183.0,-0.00229,0.0053289999999999995,0.506,1:09:59 AM,118.57707509999999,0.0,118.57707509999999,,0.00762,,0.904
192,184.0,-0.00309,0.005584,0.519,1:10:00 AM,115.60693640000001,0.0,115.60693640000001,,0.00867,,1.0
193,185.0,-0.00271,0.006756999999999999,0.472,1:10:00 AM,127.11864409999998,0.0,127.11864409999998,,0.009470000000000001,,1.2
194,186.0,-0.0035600000000000002,0.004944,0.547,1:10:01 AM,109.6892139,0.0,109.6892139,,0.0085,,0.9329999999999999
195,187.0,-0.0036799999999999997,0.004342,0.607,1:10:01 AM,98.84678748,0.0,98.84678748,,0.008020000000000001,,0.7929999999999999
196,188.0,-0.00303,0.00487,0.545,1:10:02 AM,110.09174309999999,0.0,110.09174309999999,,0.0079,,0.8690000000000001
197,189.0,-0.00283,0.005392,0.418,1:10:02 AM,143.5406699,0.0,143.5406699,,0.00822,,1.18
198,190.0,-0.00391,0.004763,0.467,1:10:03 AM,128.4796574,0.0,128.4796574,,0.00868,,1.11
199,191.0,-0.00432,0.005336,0.506,1:10:03 AM,118.57707509999999,0.0,118.57707509999999,,0.00966,,1.15
200,192.0,-0.0038200000000000005,0.006288,0.484,1:10:04 AM,123.96694209999998,0.0,123.96694209999998,,0.0101,,1.25
201,193.0,-0.00386,0.0053490000000000005,0.494,1:10:04 AM,121.4574899,0.0,121.4574899,,0.00921,,1.12
202,194.0,-0.00406,0.005078,0.488,1:10:05 AM,122.9508197,0.0,122.9508197,,0.00914,,1.12
203,195.0,-0.0042,0.005334,0.454,1:10:05 AM,132.1585903,0.0,132.1585903,,0.00954,,1.26
204,196.0,-0.00424,0.0055060000000000005,0.479,1:10:06 AM,125.2609603,0.0,125.2609603,,0.00975,,1.22
205,197.0,-0.00399,0.004922,0.488,1:10:06 AM,122.9508197,0.0,122.9508197,,0.00891,,1.1
206,198.0,-0.0038,0.0043560000000000005,0.497,1:10:07 AM,120.72434609999999,0.0,120.72434609999999,,0.00815,,0.9840000000000001
207,199.0,-0.00374,0.005757,0.447,1:10:07 AM,134.2281879,0.0,134.2281879,,0.0095,,1.28
208,200.0,-0.003694,0.005837,0.446,1:10:08 AM,134.529148,0.0,134.529148,,0.00953,,1.28
209,201.0,-0.004229,0.005857,0.453,1:10:08 AM,132.4503311,0.0,132.4503311,,0.0101,,1.34
210,202.0,-0.0034200000000000003,0.005139,0.471,1:10:09 AM,127.388535,0.0,127.388535,,0.00856,,1.09
211,203.0,-0.003498,0.00573,0.458,1:10:09 AM,131.0043668,0.0,131.0043668,,0.00923,,1.21
212,204.0,-0.00359,0.0058119999999999995,0.506,1:10:10 AM,118.57707509999999,0.0,118.57707509999999,,0.0094,,1.11
213,205.0,-0.0035600000000000002,0.005305,0.469,1:10:10 AM,127.93176969999999,0.0,127.93176969999999,,0.00886,,1.13
214,206.0,-0.0035399999999999997,0.005621,0.481,1:10:10 AM,124.7401247,0.0,124.7401247,,0.00916,,1.14
215,207.0,-0.00427,0.004883,0.466,1:10:11 AM,128.7553648,0.0,128.7553648,,0.00916,,1.18
216,208.0,-0.00379,0.005079,0.471,1:10:11 AM,127.388535,0.0,127.388535,,0.008870000000000001,,1.13
217,209.0,-0.00415,0.005203,0.44,1:10:12 AM,136.36363640000002,0.0,136.36363640000002,,0.00936,,1.28
218,210.0,-0.004370000000000001,0.005444,0.448,1:10:12 AM,133.9285714,0.0,133.9285714,,0.00982,,1.31
219,211.0,-0.00455,0.005144,0.443,1:10:13 AM,135.4401806,0.0,135.4401806,,0.0097,,1.31
220,212.0,-0.00335,0.005113,0.466,1:10:13 AM,128.7553648,0.0,128.7553648,,0.00847,,1.09
221,213.0,-0.00331,0.005166,0.444,1:10:14 AM,135.1351351,0.0,135.1351351,,0.00847,,1.15
222,214.0,-0.00418,0.005089,0.487,1:10:14 AM,123.2032854,0.0,123.2032854,,0.00927,,1.14
223,215.0,-0.004520000000000001,0.00447,0.442,1:10:15 AM,135.7466063,0.0,135.7466063,,0.00899,,1.22
224,216.0,-0.00514,0.00427,0.414,1:10:15 AM,144.9275362,0.0,144.9275362,,0.00941,,1.36
225,217.0,-0.005370000000000001,0.00427,0.416,1:10:15 AM,144.23076919999997,0.0,144.23076919999997,,0.00963,,1.39
226,218.0,-0.00454,0.005234,0.479,1:10:16 AM,125.2609603,0.0,125.2609603,,0.009770000000000001,,1.22
227,219.0,-0.00426,0.004855,0.46,1:10:16 AM,130.43478259999998,0.0,130.43478259999998,,0.00911,,1.19
228,220.0,-0.004431,0.004476,0.448,1:10:17 AM,133.9285714,0.0,133.9285714,,0.00891,,1.19
